"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Saudi Arabia","SAU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32478.0217662726","37109.4557691982","38036.4585366559","37190.872535259","37113.6695434901","36924.2440445053","37555.288902975","37601.552495512","38104.0542881229","36236.2315331293","38164.9905698855","37612.2861549663","36239.6702551241","40172.8174673503","43572.4882173109","46012.7616533981","46862.7220218893","47129.5306906618","49106.0008212579","46624.8097428374","47999.0081439078","53049.8729955594","54476.8556626868","53452.5419987485","53704.8018180464","47405.6746549933","44695.46127157","46419.028021016","48892.7040312559","47149.1709428725","39824.6333957925","47754.4377844143","54854.5196930214","",
"Sudan","SDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1519.96936035156","1658.638671875","1779.88696289063","1874.171875","1887.27685546875","1989.10791015625","2093.83032226563","2457.36010742188","2534.31982421875","2586.20654296875","2732.02856445313","2892.32250976563","3030.68701171875","3198.49658203125","3360.79614257813","3558.00219726563","3789.27172851563","3985.38037109375","4086.00732421875","3876.2578125","3954.46899414063","4293.56201171875","3896.46533203125","3910.75341796875","4470.1357421875","4421.7509765625","4684.09423828125","4465.09375","4422.369140625","4123.92333984375","3525.5556640625","3420.45190429688","3532.21752929688","",
"Senegal","SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1549.98346183624","1598.71503280136","1610.9834886409","1626.31934193496","1616.77567044406","1697.44973308663","1721.42184627132","1762.9500572765","1845.14471619857","1943.17985014036","2016.43092138578","2100.15890018946","2083.42887026038","2188.88004094127","2293.92403767414","2405.90761414591","2472.75636947564","2543.52475589763","2618.32707505305","2636.11531052809","2684.49406288069","2702.26106241094","2780.69458000611","2792.24583438482","2890.94079075817","3043.74289519406","3160.65222464564","3302.04746490853","3453.9168234785","3728.23453254079","3833.54386276069","4266.26875168597","4635.55572832214","",
"Singapore","SGP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23812.9760978234","25528.0135110466","27019.3650079227","30059.3890590312","33054.5864817873","35087.0090168552","36869.5620269305","39283.0785251196","37557.0252235368","39943.7183501514","43775.8726538541","43104.2827297039","45080.2663441014","48774.7247211609","54377.3438540928","58814.9144535567","64054.2708632162","68793.7097837442","67718.4182987851","66212.3175147369","75389.7681763297","80052.3914982651","82107.7270892092","83088.3185411658","84555.2446100826","87156.187383315","89728.4479495285","95632.6187974701","103893.281873628","105524.47265129","101293.348650656","128731.011187586","138171.883490537","",
"Solomon Islands","SLB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1294.5446869483","1377.07298404952","1541.34063378465","1593.85839488819","1709.45272073677","1866.66100514266","1877.00984102137","1839.60045781395","1833.10823307933","1801.00171601989","1539.38028592176","1414.54984811554","1364.2627435499","1448.34513688059","1565.6156775217","1695.07098488153","1779.32544115488","1851.92971331106","1960.73484007899","1984.32204829138","2151.92045556383","2303.04298866792","2344.52347678438","2447.57716227545","2459.60119429406","2462.83315625514","2561.13831694806","2625.13452999906","2696.64101672402","2727.89453168489","2607.48182686863","2645.34556016287","2654.97032846244","",
"Sierra Leone","SLE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","764.529679447361","799.221202379744","673.805908203506","700.21539917114","698.110217779604","654.336232472232","674.381440503022","637.241717401054","649.291864447528","641.77940394665","683.350087289854","617.621258758514","749.921915398865","804.263300888307","850.36818063372","891.059854383277","937.049915554938","1016.49993775175","1065.10658984016","1076.47129001141","1129.79803563861","1190.09846112391","1379.63002147394","1707.3751702599","1735.51881524229","1542.79201006625","1608.40848922466","1555.2696015918","1622.05875388054","1623.65098400926","1587.26350295927","1623.97562392431","1759.74090408117","",
"El Salvador","SLV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2873.3959286201","2963.11481532611","3190.21283838833","3407.49865309499","3603.84648115686","3816.62472269482","3884.96354010308","4044.2277713752","4167.93950091422","4289.79783560725","4410.68213999298","4527.22394206947","4652.09319364137","4805.71701810257","4971.34793419768","5262.80810711318","5663.65859083786","5914.68771380769","6133.67452391685","6019.90895281215","6200.23976659878","6542.94498027132","6656.87500160757","7038.92320727763","7447.4337629305","7873.39741623976","8388.36904651054","8889.22278795422","9120.85802979391","9666.8020788687","9309.34999118384","10860.247882807","11885.2601710447","",
"San Marino","SMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44776.7316044727","47910.6017189773","52165.7858270175","53658.7731687103","56843.3556534733","56596.0282310652","58623.5291828493","61871.1816342791","64439.6409364605","67933.9251384258","73713.8391294738","73952.6318393296","65973.6111363612","62015.6986714621","56456.3000918701","51795.7478526242","50398.1885716223","51746.1037378979","51199.7734857581","51884.1165069997","52107.5631120892","55044.4838747997","58259.2752445504","56445.2268188013","65717.8915454458","","",
"Somalia","SOM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1090.07131425842","1289.90067472649","1527.73419097454","1647.45742841492","1735.09122727792","1635.76447272394","1690.24112436647","1562.08779126851","1461.96879165973","1554.5233637908","",
"Serbia","SRB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4826.35480120587","5227.77118844685","5717.18372115457","5997.38910600816","5528.71411478577","6019.86489076939","6483.924300056","7364.65784451434","7646.19742241655","8487.78388637443","9181.68830136227","10209.155369529","11238.7697926504","12632.1174156803","12533.5677636753","12796.0658924522","13746.884823093","13933.8251535371","14629.0258174567","14659.616880059","14928.3558387108","15858.0120583781","16611.0176891945","17717.9295924342","19688.9310436009","20066.3816452935","22575.4210980499","25061.8479760272","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1786.31145464993","1808.13038637759","1799.09364484578","1784.55542029621","1795.94943688881","1849.43416200542","1928.99786352575","1995.36742544583","2016.69880436078","2039.69961991149","2103.95350506936","2185.39727016146","2293.51806850392","2373.20632440024","2528.73384339146","2692.02928609709","2865.30607122113","3039.48704112553","3172.61285589825","3198.29619707975","3333.74361173401","3456.05720562419","3452.24629195915","3592.14040304966","3757.98535082196","3754.47741273686","3786.18555798336","3839.58217368008","3926.24915992122","4079.74448560224","4003.00019168105","4282.25071453894","4637.82931992082","",
"South Sudan","SSD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2884.61080363552","2915.53416118557","2957.19653834073","2730.00512680984","1424.6219892591","1927.25141618826","1375.42364473082","1145.93832801208","","","","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1787.2764740743","1809.13738046717","1800.19284283346","1785.75246168015","1797.10276754316","1850.58192098358","1930.26490361748","1996.80051096011","2018.14751092744","2041.15834989998","2105.47493465261","2186.86688719461","2294.97466834248","2374.54882968902","2530.01891889412","2693.45104114094","2866.87893477612","3041.21442523607","3174.25323661597","3199.85218788095","3335.3398955788","3457.82944666588","3454.03436378768","3593.920121716","3759.96047874474","3756.41727036693","3788.28826457536","3841.75966738827","3928.43080571867","4082.01142662313","4004.92997073285","4284.06781121735","4639.84796879152","",
"Small states","SST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10156.4653474565","10649.5975048066","11180.4932748825","11771.5188045132","12910.4743920204","13773.8428411614","15401.6817855067","16893.4933426642","18094.5971609251","18180.4396130282","19517.6236968492","20982.0039278207","21948.744531161","22249.3544844569","22221.7792839193","19434.7806955261","19049.284417968","20340.5708897146","21460.1768357451","21978.5865477251","19610.0616365002","22835.8750757076","25510.9097675002","",
"Sao Tome and Principe","STP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1899.1814624675","1945.92068013463","2094.05928622193","2170.79314683553","2328.15504182883","2549.00568969614","2647.40732323058","2797.73851665902","2841.31498045478","2852.88692099166","2908.02553525146","2687.77604518959","2936.47786191346","3221.40555730404","3158.37354468614","3304.24526067231","3418.70205952374","3919.45767534383","4629.30024792066","5116.15890344398","5703.24824295017","5993.98524412309","",
"Suriname","SUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6487.96853382222","6835.07057656508","6959.5730539063","6602.27933228076","6904.32328764487","6920.25028528494","6967.58490431678","7341.9805865053","7449.61086365382","7310.93803552683","7497.48053135107","7850.77345235924","8059.59137989242","8595.71964368805","9449.31687157542","10072.7583425775","10863.0229854657","11595.3041231231","12169.232953419","12474.9973133345","13129.3346416791","14030.212900005","15307.9587588495","16318.1781079529","16763.391642822","16720.4300662479","14632.2454188541","17751.6813428426","18029.8486822001","19951.6088069919","17093.5096538624","18447.3399360527","20061.2970691878","",
"Slovak Republic","SVK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7171.25993372497","7465.97437255699","8066.74652310591","8691.70715741427","9404.18827603328","10084.2764945387","10622.9386046971","10714.1771288139","11378.0099803341","12389.639339985","13312.203306834","14181.9034325675","15226.7700203027","16639.3941239799","18913.9256485084","21227.2102589983","23725.8577558996","23079.9150390979","25398.6096940969","26258.8286328192","26994.0577496344","28019.0588412978","29029.0782261812","30054.1218355571","29737.5708042482","30142.3674521189","31369.7988265901","33943.3498787454","34999.6541351058","37794.9998781422","41013.3898145678","",
"Slovenia","SVN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13618.5046645984","14303.3173761304","15279.9622383832","16055.9508998781","17083.2517215913","18003.5198624079","18953.7858595165","20241.5256786998","21113.5561288777","22761.5835766215","23852.6430383942","25720.2808067434","27576.4009734701","29604.2914690241","27536.9478910312","27822.0746823428","28931.383323805","29042.8202729641","29973.6993541529","30870.0236667425","31628.247175832","33936.0440637175","36507.5530416531","38971.8241162221","42747.9621118112","42040.9090611021","46502.0978938704","51281.8575102669","",
"Sweden","SWE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20411.1666772031","20717.9021136108","20822.0526959716","20754.4074415029","21874.6447117734","23090.716896023","23925.7396937441","24801.2416836235","25887.6563332979","27471.5582721119","29622.0384751931","29936.4456557955","30926.5055989396","31816.6210403549","33859.5731904839","34244.4650156257","37729.9277124771","40914.4373702881","42158.2956995539","40278.2786341176","42216.6174098932","44608.5802614915","45432.4319692761","46312.3923824667","47184.6691338182","49103.1334338706","50430.2528196052","51947.9542478244","53521.6306428288","57229.7767468145","57690.3244587834","63375.0446462412","68178.0303749515","",
"Eswatini","SWZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3384.64508263378","3417.82469808897","3470.21273279138","3554.14775420405","3716.07532088548","3977.76683923081","4119.75739881704","4246.04990438542","4342.43284509889","4474.75629173983","4601.88606874065","4705.42569697428","4943.39322633217","5197.04912994515","5493.80164500431","5971.67024989647","6489.39383360385","6920.10034725332","7072.52756517362","7196.13785201138","7524.31039369291","7814.51844166433","8076.33718085072","8567.03989687262","8715.03126827338","8792.21472800701","8750.87772658919","8519.58438570808","8640.08359794294","9024.73208232919","9077.23197729313","10202.5096730796","10887.046340069","",
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35658.3897050424","37440.7336956854","40719.2051718548","35913.2488143835","35434.0071070721","42344.5428393147","43032.6239423983","42915.2715060055","42749.4128794583","40448.2677208","44371.9585143459","37704.3757181799","39465.6250774608","46189.3755812702","",
"Seychelles","SYC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8956.92487010661","9389.53573161133","10245.2538246128","11022.0044949092","10694.1620040286","10811.2481757438","11933.5139608723","13460.6371358499","13677.8832977881","13855.4568045194","14640.7329056204","14617.7829195666","14573.2174497785","14145.1100851746","14163.1532773748","15849.1811897426","17506.9501465182","19476.320219756","18881.7601137024","18459.0333877527","18984.8794454097","21787.5204526151","22273.4855430982","22497.3773807069","24984.5013482224","24707.6278611446","26798.9463458507","28008.8810860001","28557.1879543945","30124.5536493846","26585.0356803744","25938.2456464216","25057.825879925","",
"Syrian Arab Republic","SYR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3306.57214574067","3499.57600463979","3546.65887524285","3507.09239076566","2914.53055943546","","",
"Turks and Caicos Islands","TCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22996.4306694299","20643.9033509729","20944.4039889455","22502.6426974368","24056.9051578912","25624.3679055038","25730.2587427821","26429.6976432347","27264.1440613109","19710.6349519848","21232.6835191491","23825.666806819","",
"Chad","TCD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","713.914399657814","772.501098670766","818.057882232857","689.975058434085","759.107932505854","750.912371485762","747.78815724711","776.658552709352","811.859454530143","789.73509398293","773.649930394109","854.374623732515","909.461293727144","1022.52350569585","1342.19096816315","1560.65301777951","1562.90704594561","1602.44960893573","1626.03180058475","1646.50995929074","1828.67782778953","1804.06292930875","1743.38025164613","1584.97841462187","1697.79972021064","1852.30338294451","1702.25602983866","1626.98040158869","1691.46154747262","1846.97478392739","1623.25784968104","1764.34807562549","1871.58129378087","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1475.42655462465","1617.07245297931","1797.29813266401","2003.42687408683","2225.66522893341","2457.58879969468","2688.37700132785","2882.63168234817","2904.35078267868","3083.18325457356","3350.23591531014","3613.11737944719","3914.34228245665","4293.59339124142","4752.91111044572","5319.14573089533","6004.43068065575","6836.40347347635","7481.67840999926","8027.0577527834","8835.9238088244","9688.15174105427","10535.5737390344","11180.5666366507","11749.3427637517","12133.5485894489","12727.7341460873","13485.9519712833","14585.5996577732","15660.0819526138","15967.85971376","17899.5072896624","19806.8776657223","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6918.2578129503","6721.38435256531","6266.83755527015","6110.57560362056","5652.06319567918","5734.76332071469","5869.81816360406","6138.35860359259","5768.03819998056","5974.11555054052","6618.77063877621","6996.65781345925","7511.48865365611","8201.95676032057","9147.37072433274","10162.7973388912","12012.4489709512","13406.2236605905","15279.8539944506","14889.4468521211","15923.6954606513","17516.3044222214","18517.5698806466","19791.8301739748","20230.7439542031","20023.5152399366","20596.4794252808","21923.3999063341","23476.99831542","25303.1213155962","25730.1832945906","29876.5088392918","32912.0914234561","",
"Togo","TGO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1145.24035337596","1142.01417336412","1089.85913870198","953.732736307187","1116.15086753153","1175.27546860123","1253.81845639732","1412.22599094922","1355.21837544528","1368.02098659235","1349.22397811808","1353.84028059747","1390.76418511858","1474.58116569342","1460.49228875714","1399.20029226053","1439.60451976684","1419.26592273724","1462.55239270114","1509.47377425488","1574.42186244915","1656.1619504987","1686.66785076945","1758.6206649577","1848.68634047134","1927.44864917368","1982.61198285523","2037.19347552524","2121.55135718611","2273.8002930206","2448.20761213588","2678.83160754709","2964.15146140401","",
"Thailand","THA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4410.62411823362","4873.12526362267","5307.6765045706","5796.63669097619","6302.90206586501","6862.21372093511","7286.40069778864","7116.0045332954","6565.35132620681","6884.52765617875","7281.41278090251","7631.31933135173","8153.46133957634","8835.84690937088","9564.79142547155","10198.1601337386","10952.1994143852","11769.5250654664","12111.3718519839","12018.1736292382","12988.9296804484","13284.1197845939","14675.633556789","15274.23201215","15421.415567255","15846.5231576555","16730.9410417511","17638.277307626","18942.10976061","20023.4457125017","19208.0226072454","20253.3547905679","22212.7301271922","",
"Tajikistan","TJK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2573.40380946466","2409.95652877671","1719.15259505677","1455.42826565897","1152.50940827119","1011.03509463558","840.642857410236","857.930851262896","907.784010290374","949.581338649477","1037.94057144325","1138.36283147721","1254.93148581628","1392.63386834179","1547.45926344452","1671.47287651077","1810.15150484046","1967.56415602394","2123.47486747967","2177.62940105616","2299.87584757079","2468.58134915696","2698.49868705194","2947.29696299466","3189.27564638984","3017.28119917432","2960.71491440415","3071.22860475937","3129.35566126125","3531.4791323669","3732.87370815428","4074.56022293416","4614.41114349142","",
"Turkmenistan","TKM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5377.65585891629","5162.62798989641","4370.43232594586","4422.49861616884","3643.9217547882","3376.02121831646","3604.65832487424","3202.21015980779","3415.07154665718","3972.27229559841","4220.62126623054","4439.09293129229","4458.43246060146","4635.8253828238","4935.24674087775","5675.73980096811","6403.44760469911","7200.81341179203","8293.64120693263","8717.71429691569","9475.02067018342","10901.5265177372","11742.7478607781","12522.4043680954","13384.5034632596","13705.5932346113","14001.3421806214","14476.8488439046","15767.2883753471","17100.0947873695","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6257.65124977978","6582.04784778658","6808.28481202787","6998.61370231425","7360.91027268539","7482.16111007191","7762.69675724135","8185.54948866067","8358.73893759484","8347.25218652065","8722.45546822264","8841.01880105348","8873.34859904839","9111.24242438051","9789.84816145454","10423.921860143","11334.9867459789","12145.4070494279","12771.4263711784","12540.3822872246","13340.4711521625","14235.8262512872","14550.1052547595","15030.654711119","15349.991967795","15145.216469667","15404.652005431","16045.7229660947","16719.8296505225","17110.9697469457","16449.3919477902","18392.0976111777","20505.7771299916","",
"Timor-Leste","TLS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1257.97617801495","1472.11053351738","1369.31810456394","1340.69433024867","1354.0382245033","1403.57206959318","1352.10268165756","1493.94396752664","1657.53359644299","1798.68774847958","1948.21212081291","2060.82060670861","2380.28211947073","2559.71258310871","2852.79562644242","3115.42828982356","3426.31359073054","3516.03127728579","3624.65527681472","4617.02641040167","6254.99859781323","6970.00022084661","5838.22507197683","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4695.96443987743","5054.64639246231","5286.32137695172","5382.26289839966","5458.71573520099","5607.37744416704","5956.67595139383","6160.41135939298","6513.98340169952","6791.65946190139","7254.94871195169","7480.20743819022","7717.86359264617","7884.41950541747","8567.72624510689","9034.96682076526","9609.8258588065","10282.7404389911","10632.0859803764","10738.5430204146","11212.8806453974","11218.2512088573","11441.6261288965","11309.2037294366","10987.0378313028","10344.9256345676","10429.8060322672","10898.4418368454","11384.0466481048","11334.3150893655","11466.2033171107","12164.9806747822","13437.0782239064","",
"Tonga","TON","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2141.03591171994","2348.69917414548","2402.21136411079","2545.12767559026","2721.67855997116","2976.43869316812","3078.94718187888","3155.77764708959","3247.66221276104","3394.24278930177","3480.35486850284","3670.46658013589","3886.02489873918","4030.65019269044","4015.00170422724","4120.83874919494","4219.42770159934","4326.9518852509","4606.71886823782","4386.50582616356","4464.93153497603","4858.14160277644","4994.81256590851","5117.80307374806","5341.84087344944","5484.43882122031","5926.57662855537","6257.08973358404","6439.15778154326","6613.49573605464","6713.15299416765","6778.50356937661","","",
"South Asia (IDA & IBRD)","TSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1262.99420543759","1303.23892196818","1379.37992452359","1440.65403164535","1525.63105606154","1629.88194810959","1736.19445968205","1794.96979081306","1877.17978189141","2008.91945596278","2097.17858725973","2198.0456975453","2269.07142408384","2435.80828015794","2644.19205809715","2887.35726840849","3153.66923437689","3420.33132661628","3547.93947142371","3767.34209477206","4037.86737677001","4268.23907284214","4619.02832623931","4816.73692488606","5002.60128526877","5226.78962277846","5567.48435664601","5888.16459641032","6403.3962743655","6790.11331164425","6678.76038426775","7578.32709643824","8573.21659155467","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1787.2764740743","1809.13738046716","1800.19284283346","1785.75246168015","1797.10276754316","1850.58192098358","1930.26490361748","1996.80051096011","2018.14751092744","2041.15834989998","2105.47493465261","2186.86688719461","2294.97466834248","2374.54882968902","2530.01891889412","2693.45104114094","2866.87893477612","3041.21442523607","3174.25323661597","3199.85218788095","3335.33989557881","3457.82944666588","3454.03436378768","3593.92012171601","3759.96047874475","3756.41727036693","3788.28826457536","3841.75966738827","3928.43080571867","4082.01142662313","4004.92997073285","4284.06781121735","4639.84796879152","",
"Trinidad and Tobago","TTO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6799.28971675832","7192.88078428107","8040.86426480209","8122.84913982432","8543.26779236486","9010.2166530854","9787.79231356256","10667.1230190101","11624.7849025929","12691.5231964269","13821.254323945","14651.7708735987","15972.8486096348","18535.8075259979","20431.4657271941","22251.3261272084","25819.6303453122","27618.8022515961","28937.2842895185","27677.084311018","28753.6879231712","29064.3123717313","29966.8399843991","29693.3709194912","29926.6216450915","27758.8305196181","26122.0200169045","26364.227410858","26644.4951081192","26641.3891552789","23972.0481787084","27631.6778146419","29910.0606872713","",
"Tunisia","TUN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3727.6123687823","3919.24006385701","4233.23885612192","4342.33177163397","4492.95854047457","4618.78647246757","4966.54597299591","5256.07280791269","5500.8963965261","5849.12716795242","6196.74338508777","6509.90813807065","6632.81860419007","7012.83978498172","7576.9780170083","8012.2115886396","8613.62020823712","9353.55787255422","9843.91332366643","10109.960283846","10428.5414316928","10297.4235910989","10458.0487975575","10521.4887316346","10798.7568828305","10637.4599683238","10845.9676757289","11134.9569201511","11675.1863183148","12314.0859431414","11747.0035668427","12126.587729035","13196.5672100095","",
"Turkiye","TUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8460.74789196166","8669.79106135714","9235.95865235278","10037.8426096676","9525.43587554026","10249.1635616491","10969.1227486609","11785.2394274939","8969.16270616669","8649.61477342717","9498.96441384638","9157.47560292577","9281.08773902607","9587.59700388272","10854.6888473665","11863.8556295747","13581.5198702273","14866.4277095189","16038.2956212622","15442.1173152348","17343.6771298998","19590.9510387254","20627.4920606022","22373.2465583744","24105.0237978098","25855.7653558275","26695.915689876","28193.1744851997","28299.3988721682","28461.1790315919","28680.2009413236","31637.5305444616","38355.1539672096","",
"Tuvalu","TUV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1596.42797528979","1678.53897930689","1743.78981921086","1848.54741814446","2073.02554379172","2005.12203169276","1914.91945637919","2138.57161073325","2496.83955348688","2490.87691720005","2523.11103007296","2584.51421861794","2878.36523325355","2790.42301632324","2765.03045761567","2685.90483425282","2802.94351568874","3048.15030017436","3274.0397668925","3048.72113679675","2976.19161967797","3199.67367125865","3144.9117773766","3319.53362106334","3387.50037601232","3785.42992583894","4049.09249928773","4236.39950273788","4383.45025866741","5036.65567327724","4834.39447585781","5080.76524350095","5423.04866832283","",
"Tanzania","TZA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","921.889892578125","948.098754882813","951.0390625","954.640319824219","952.589294433594","975.648620605469","1019.36175537109","1051.77783203125","1074.71069335938","1113.14721679688","1156.6279296875","1220.88806152344","1293.65222167969","1370.32824707031","1472.28100585938","1587.42370605469","1695.14208984375","1807.44641113281","1894.53857421875","1957.61474609375","2052.95849609375","2193.04443359375","2065.52709960938","2157.23901367188","2200.939453125","2294.26440429688","2408.84130859375","2445.50634765625","2697.20166015625","2947.126953125","3251.58837890625","3451.4482421875","3750.86987304688","",
"Uganda","UGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","665.183001098922","702.492368652147","718.163367001135","769.353067018819","808.595007147989","895.936776042312","968.475785677946","1005.72783898129","1035.65778743193","1098.68771646397","1123.10949571777","1171.71741875194","1254.29859007033","1320.012354038","1405.51228751255","1497.23122781214","1660.76042840175","1795.6718402455","1932.10455376154","2017.06670251171","2094.43358222058","2271.72782379333","2035.74951495604","2048.56142800572","2137.474174733","2193.1255730684","2168.13931565235","2160.6626736512","2314.86638816119","2444.24828731179","2535.21570663584","2688.26683541397","2920.65650674057","",
