Entity,Code,Day,cum_excess_proj_all_ages
Spain,ESP,2020-05-03,42027.996
Spain,ESP,2020-05-10,42877.797
Spain,ESP,2020-05-17,42839.4
Spain,ESP,2020-05-24,42998
Spain,ESP,2020-05-31,43293.6
Spain,ESP,2020-06-07,43061.8
Spain,ESP,2020-06-14,42603.6
Spain,ESP,2020-06-21,42137.203
Spain,ESP,2020-06-28,42226.004
Spain,ESP,2020-07-05,42177.605
Spain,ESP,2020-07-12,42295.207
Spain,ESP,2020-07-19,42348.81
Spain,ESP,2020-07-26,42760.41
Spain,ESP,2020-08-02,43851.01
Spain,ESP,2020-08-09,44802.41
Spain,ESP,2020-08-16,45798.01
Spain,ESP,2020-08-23,46605.21
Spain,ESP,2020-08-30,47529.812
Spain,ESP,2020-09-06,48396.613
Spain,ESP,2020-09-13,49582.812
Spain,ESP,2020-09-20,50737.21
Spain,ESP,2020-09-27,51638.61
Spain,ESP,2020-10-04,52683.41
Spain,ESP,2020-10-11,54010.61
Spain,ESP,2020-10-18,55281.61
Spain,ESP,2020-10-25,57309.21
Spain,ESP,2020-11-01,59326.41
Spain,ESP,2020-11-08,61889.81
Spain,ESP,2020-11-15,63969.008
Spain,ESP,2020-11-22,65652.01
Spain,ESP,2020-11-29,66998.21
Spain,ESP,2020-12-06,68309.01
Spain,ESP,2020-12-13,69280.41
Spain,ESP,2020-12-20,69762.41
Spain,ESP,2020-12-27,69670.2
Spain,ESP,2021-01-03,70087
Spain,ESP,2021-01-10,70625
Spain,ESP,2021-01-17,72129
Spain,ESP,2021-01-24,74547
Spain,ESP,2021-01-31,77050.2
Spain,ESP,2021-02-07,78553.2
Spain,ESP,2021-02-14,79133.41
Spain,ESP,2021-02-21,78989.2
Spain,ESP,2021-02-28,78594.805
Spain,ESP,2021-03-07,77950.2
Spain,ESP,2021-03-14,77383.2
Spain,ESP,2021-03-21,76878.41
Spain,ESP,2021-03-28,76761.805
Spain,ESP,2021-04-04,76615.41
Spain,ESP,2021-04-11,76508.41
Spain,ESP,2021-04-18,76398.805
Spain,ESP,2021-04-25,76628.6
Spain,ESP,2021-05-02,76743.805
Spain,ESP,2021-05-09,77219.01
Spain,ESP,2021-05-16,77331.805
Spain,ESP,2021-05-23,77346.41
Spain,ESP,2021-05-30,77282.01
Spain,ESP,2021-06-06,77293.61
Spain,ESP,2021-06-13,77610.81
Spain,ESP,2021-06-20,78085.61
Spain,ESP,2021-06-27,77855.21
Spain,ESP,2021-07-04,77972.01
Spain,ESP,2021-07-11,77815.61
Spain,ESP,2021-07-18,77747.21
Spain,ESP,2021-07-25,78702.81
Spain,ESP,2021-08-01,79632.414
Spain,ESP,2021-08-08,80759.016
Spain,ESP,2021-08-15,82159.414
Spain,ESP,2021-08-22,83734.016
Spain,ESP,2021-08-29,84852.22
Spain,ESP,2021-09-05,85741.82
Spain,ESP,2021-09-12,86709.62
Spain,ESP,2021-09-19,87384.82
Spain,ESP,2021-09-26,87784.22
Spain,ESP,2021-10-03,88152.62
Spain,ESP,2021-10-10,88518.414
Spain,ESP,2021-10-17,88821.62
Spain,ESP,2021-10-24,89225.62
Spain,ESP,2021-10-31,89945.22
Spain,ESP,2021-11-07,90170.42
Spain,ESP,2021-11-14,91117.82
Spain,ESP,2021-11-21,91943.02
Spain,ESP,2021-11-28,92760.02
Spain,ESP,2021-12-05,93941.23
Spain,ESP,2021-12-12,94711.02
Spain,ESP,2021-12-19,95634.42
Spain,ESP,2021-12-26,96592.42
Spain,ESP,2022-01-02,97313.22
Spain,ESP,2022-01-09,97317.12
Spain,ESP,2022-01-16,97616.016
Spain,ESP,2022-01-23,97921.914
Spain,ESP,2022-01-30,98912.016
Spain,ESP,2022-02-06,99712.914
Spain,ESP,2022-02-13,100011.016
Spain,ESP,2022-02-20,99677.72
Spain,ESP,2022-02-27,99165.22
Spain,ESP,2022-03-06,98655.516
Spain,ESP,2022-03-13,98290.414
Spain,ESP,2022-03-20,98265.516
Spain,ESP,2022-03-27,98465.81
Spain,ESP,2022-04-03,98632.31
Spain,ESP,2022-04-10,99142.21
Spain,ESP,2022-04-17,99775.51
Spain,ESP,2022-04-24,100314.21
Spain,ESP,2022-05-01,101056.31
Spain,ESP,2022-05-08,101976.414
Spain,ESP,2022-05-15,103166.12
Spain,ESP,2022-05-22,104487.62
Spain,ESP,2022-05-29,105207.12
Spain,ESP,2022-06-05,106015.62
Spain,ESP,2022-06-12,106798.72
Spain,ESP,2022-06-19,108830.42
Spain,ESP,2022-06-26,109870.92
Spain,ESP,2022-07-03,111019.625
Spain,ESP,2022-07-10,112417.125
Spain,ESP,2022-07-17,115668.625
Spain,ESP,2022-07-24,119140.125
Spain,ESP,2022-07-31,121658.625
Spain,ESP,2022-08-07,123604.125
Spain,ESP,2022-08-14,125431.42
Spain,ESP,2022-08-21,126351.92
Spain,ESP,2022-08-28,127436.02
Spain,ESP,2022-09-04,128059.52
Spain,ESP,2022-09-11,128792.23
Spain,ESP,2022-09-18,129580.33
Spain,ESP,2022-09-25,129943.625
Spain,ESP,2022-10-02,130298.92
Spain,ESP,2022-10-09,131114.62
Spain,ESP,2022-10-16,131622.72
Spain,ESP,2022-10-23,132429.62
Spain,ESP,2022-10-30,132913.12
Spain,ESP,2022-11-06,132981.22
Spain,ESP,2022-11-13,133432.52
Spain,ESP,2022-11-20,133888.61
Spain,ESP,2022-11-27,134377.52
Spain,ESP,2022-12-04,135181.61
Spain,ESP,2022-12-11,136408.31
Spain,ESP,2022-12-18,137322.61
Spain,ESP,2022-12-25,138251.52
Spain,ESP,2023-01-01,137494.22
Spain,ESP,2023-01-08,137450.12
Spain,ESP,2023-01-15,137113.03
Spain,ESP,2023-01-22,136449.94
Spain,ESP,2023-01-29,135931.03
Spain,ESP,2023-02-05,135995.94
Spain,ESP,2023-02-12,136359.03
Spain,ESP,2023-02-19,136525.73
Spain,ESP,2023-02-26,136714.23
Spain,ESP,2023-03-05,137090.53
Spain,ESP,2023-03-12,137848.44
Spain,ESP,2023-03-19,138164.53
Spain,ESP,2023-03-26,138204.83
Spain,ESP,2023-04-02,138135.33
Spain,ESP,2023-04-09,138003.23
Spain,ESP,2023-04-16,138090.53
Spain,ESP,2023-04-23,138221.23
Spain,ESP,2023-04-30,138549.33
Spain,ESP,2023-05-07,138520.42
Spain,ESP,2023-05-14,138398.12
Spain,ESP,2023-05-21,138325.62
Spain,ESP,2023-05-28,138545.12
Spain,ESP,2023-06-04,138713.62
Spain,ESP,2023-06-11,138931.72
Spain,ESP,2023-06-18,139151.42
Spain,ESP,2023-06-25,139036.92
Spain,ESP,2023-07-02,139275.62
Spain,ESP,2023-07-09,138956.12
Spain,ESP,2023-07-16,138965.62
Spain,ESP,2023-07-23,139233.12
Spain,ESP,2023-07-30,139253.62
Spain,ESP,2023-08-06,139327.12
Spain,ESP,2023-08-13,139547.42
Spain,ESP,2023-08-20,140124.92
Spain,ESP,2023-08-27,141629.02
Spain,ESP,2023-09-03,142387.52
Spain,ESP,2023-09-10,143040.22
Spain,ESP,2023-09-17,143499.31
Spain,ESP,2023-09-24,143802.61
Spain,ESP,2023-10-01,144087.9
Spain,ESP,2023-10-08,144705.61
Spain,ESP,2023-10-15,144965.7
Spain,ESP,2023-10-22,145179.61
Spain,ESP,2023-10-29,145389.11
Spain,ESP,2023-11-05,145425.2
Spain,ESP,2023-11-12,145754.5
Spain,ESP,2023-11-19,146042.6
Spain,ESP,2023-11-26,146103.5
Spain,ESP,2023-12-03,146467.6
Spain,ESP,2023-12-10,146657.3
Spain,ESP,2023-12-17,147066.6
Spain,ESP,2023-12-24,148053.5
Spain,ESP,2023-12-31,149787.2
Suriname,SUR,2020-01-31,-42.1
Suriname,SUR,2020-02-29,5.200001
Suriname,SUR,2020-03-31,-41.7
Suriname,SUR,2020-04-30,-67.2
Suriname,SUR,2020-05-31,-116.1
Suriname,SUR,2020-06-30,-90
Suriname,SUR,2020-07-31,-84.5
Suriname,SUR,2020-08-31,-30.8
Suriname,SUR,2020-09-30,-10.5
Suriname,SUR,2020-10-31,7.6000004
Suriname,SUR,2020-11-30,3.7000003
Suriname,SUR,2020-12-31,48.2
Suriname,SUR,2021-01-31,53.8
Suriname,SUR,2021-02-28,47.8
Suriname,SUR,2021-03-31,-6.4000015
Suriname,SUR,2021-04-30,-3.2000015
Suriname,SUR,2021-05-31,162.6
Suriname,SUR,2021-06-30,503.4
Suriname,SUR,2021-07-31,706.6
Suriname,SUR,2021-08-31,805
Suriname,SUR,2021-09-30,1066
Suriname,SUR,2021-10-31,1387.8
Suriname,SUR,2021-11-30,1515.6001
Suriname,SUR,2021-12-31,1584.8
Sweden,SWE,2020-01-05,-122.8
Sweden,SWE,2020-01-12,-152.7
Sweden,SWE,2020-01-19,-237.4
Sweden,SWE,2020-01-26,-399.3
Sweden,SWE,2020-02-02,-408.09998
Sweden,SWE,2020-02-09,-545
Sweden,SWE,2020-02-16,-623.1
Sweden,SWE,2020-02-23,-812.19995
Sweden,SWE,2020-03-01,-987.19995
Sweden,SWE,2020-03-08,-1053.8999
Sweden,SWE,2020-03-15,-1201.3999
Sweden,SWE,2020-03-22,-1112.0999
Sweden,SWE,2020-03-29,-869.9999
Sweden,SWE,2020-04-05,-265.1999
Sweden,SWE,2020-04-12,582.6001
Sweden,SWE,2020-04-19,1372.2001
Sweden,SWE,2020-04-26,1971.6001
Sweden,SWE,2020-05-03,2592.3
Sweden,SWE,2020-05-10,3171.7002
Sweden,SWE,2020-05-17,3623.3003
Sweden,SWE,2020-05-24,4013.5002
Sweden,SWE,2020-05-31,4140.3003
Sweden,SWE,2020-06-07,4381.7
Sweden,SWE,2020-06-14,4605.1
Sweden,SWE,2020-06-21,4766.1
Sweden,SWE,2020-06-28,4908.7
Sweden,SWE,2020-07-05,4925.2
Sweden,SWE,2020-07-12,4962
Sweden,SWE,2020-07-19,4934.8
Sweden,SWE,2020-07-26,4945.5996
Sweden,SWE,2020-08-02,4939.3994
Sweden,SWE,2020-08-09,5002.0996
Sweden,SWE,2020-08-16,5012.8
Sweden,SWE,2020-08-23,5073.3
Sweden,SWE,2020-08-30,4993.5996
Sweden,SWE,2020-09-06,4964.8
Sweden,SWE,2020-09-13,4967.5
Sweden,SWE,2020-09-20,4938
Sweden,SWE,2020-09-27,4934.3
Sweden,SWE,2020-10-04,4871.1997
Sweden,SWE,2020-10-11,4796.5996
Sweden,SWE,2020-10-18,4814.5996
Sweden,SWE,2020-10-25,4747.3994
Sweden,SWE,2020-11-01,4771.8994
Sweden,SWE,2020-11-08,4804.8994
Sweden,SWE,2020-11-15,5006.0996
Sweden,SWE,2020-11-22,5352.8994
Sweden,SWE,2020-11-29,5596.699
Sweden,SWE,2020-12-06,5986.699
Sweden,SWE,2020-12-13,6379.8994
Sweden,SWE,2020-12-20,6907.0996
Sweden,SWE,2020-12-27,7421.0996
Sweden,SWE,2021-01-03,7996.3
Sweden,SWE,2021-01-10,8374.2
Sweden,SWE,2021-01-17,8757.3
Sweden,SWE,2021-01-24,9099.6
Sweden,SWE,2021-01-31,9288.699
Sweden,SWE,2021-02-07,9294.399
Sweden,SWE,2021-02-14,9304.699
Sweden,SWE,2021-02-21,9252.799
Sweden,SWE,2021-02-28,9106.898
Sweden,SWE,2021-03-07,8823.898
Sweden,SWE,2021-03-14,8748.898
Sweden,SWE,2021-03-21,8567.099
Sweden,SWE,2021-03-28,8520.099
Sweden,SWE,2021-04-04,8400.299
Sweden,SWE,2021-04-11,8331.799
Sweden,SWE,2021-04-18,8274.299
Sweden,SWE,2021-04-25,8233.599
Sweden,SWE,2021-05-02,8187.4985
Sweden,SWE,2021-05-09,8251.198
Sweden,SWE,2021-05-16,8308.898
Sweden,SWE,2021-05-23,8320.799
Sweden,SWE,2021-05-30,8306.299
Sweden,SWE,2021-06-06,8289.999
Sweden,SWE,2021-06-13,8294.399
Sweden,SWE,2021-06-20,8269.8
Sweden,SWE,2021-06-27,8256.8
Sweden,SWE,2021-07-04,8216.5
Sweden,SWE,2021-07-11,8203.5
Sweden,SWE,2021-07-18,8227.3
Sweden,SWE,2021-07-25,8202.1
Sweden,SWE,2021-08-01,8261.399
Sweden,SWE,2021-08-08,8185.9995
Sweden,SWE,2021-08-15,8270.399
Sweden,SWE,2021-08-22,8312.8
Sweden,SWE,2021-08-29,8361
Sweden,SWE,2021-09-05,8378.1
Sweden,SWE,2021-09-12,8451.699
Sweden,SWE,2021-09-19,8592.499
Sweden,SWE,2021-09-26,8686.099
Sweden,SWE,2021-10-03,8800.698
Sweden,SWE,2021-10-10,8805.599
Sweden,SWE,2021-10-17,8838.898
Sweden,SWE,2021-10-24,8936.799
Sweden,SWE,2021-10-31,8986.499
Sweden,SWE,2021-11-07,9104.599
Sweden,SWE,2021-11-14,9195.299
Sweden,SWE,2021-11-21,9269.199
Sweden,SWE,2021-11-28,9320.699
Sweden,SWE,2021-12-05,9387.199
Sweden,SWE,2021-12-12,9520.699
Sweden,SWE,2021-12-19,9664.6
Sweden,SWE,2021-12-26,9791.5
Sweden,SWE,2022-01-02,9984.2
Sweden,SWE,2022-01-09,10103.3
Sweden,SWE,2022-01-16,10211.6
Sweden,SWE,2022-01-23,10275.1
Sweden,SWE,2022-01-30,10439.399
Sweden,SWE,2022-02-06,10733.499
Sweden,SWE,2022-02-13,10846.199
Sweden,SWE,2022-02-20,10995.699
Sweden,SWE,2022-02-27,10986.199
Sweden,SWE,2022-03-06,10953.299
Sweden,SWE,2022-03-13,10840.999
Sweden,SWE,2022-03-20,10733.899
Sweden,SWE,2022-03-27,10696.6
Sweden,SWE,2022-04-03,10630.5
Sweden,SWE,2022-04-10,10620.5
Sweden,SWE,2022-04-17,10532.5
Sweden,SWE,2022-04-24,10422.3
Sweden,SWE,2022-05-01,10371.6
Sweden,SWE,2022-05-08,10411.5
Sweden,SWE,2022-05-15,10440.4
Sweden,SWE,2022-05-22,10580.5
Sweden,SWE,2022-05-29,10610.2
Sweden,SWE,2022-06-05,10662.3
Sweden,SWE,2022-06-12,10698.7
Sweden,SWE,2022-06-19,10784.101
Sweden,SWE,2022-06-26,10908.101
Sweden,SWE,2022-07-03,11034.801
Sweden,SWE,2022-07-10,11114.801
Sweden,SWE,2022-07-17,11095.601
Sweden,SWE,2022-07-24,11239.4
Sweden,SWE,2022-07-31,11362.2
Sweden,SWE,2022-08-07,11485.3
Sweden,SWE,2022-08-14,11714.2
Sweden,SWE,2022-08-21,11935.101
Sweden,SWE,2022-08-28,12054.801
Sweden,SWE,2022-09-04,12040.001
Sweden,SWE,2022-09-11,12106.501
Sweden,SWE,2022-09-18,12311.201
Sweden,SWE,2022-09-25,12499.701
Sweden,SWE,2022-10-02,12698.501
Sweden,SWE,2022-10-09,12838.001
Sweden,SWE,2022-10-16,12907.901
Sweden,SWE,2022-10-23,12946.401
Sweden,SWE,2022-10-30,12965.701
Sweden,SWE,2022-11-06,12920.901
Sweden,SWE,2022-11-13,12974.102
Sweden,SWE,2022-11-20,13067.502
Sweden,SWE,2022-11-27,13262.502
Sweden,SWE,2022-12-04,13358.102
Sweden,SWE,2022-12-11,13582.102
Sweden,SWE,2022-12-18,14088.502
Sweden,SWE,2022-12-25,14661.902
Sweden,SWE,2023-01-01,15206.902
Sweden,SWE,2023-01-08,15676.603
Sweden,SWE,2023-01-15,15932.503
Sweden,SWE,2023-01-22,16054.603
Sweden,SWE,2023-01-29,16045.503
Sweden,SWE,2023-02-05,16027.903
Sweden,SWE,2023-02-12,15959.403
Sweden,SWE,2023-02-19,15828.703
Sweden,SWE,2023-02-26,15636.003
Sweden,SWE,2023-03-05,15528.303
Sweden,SWE,2023-03-12,15504.402
Sweden,SWE,2023-03-19,15444.702
Sweden,SWE,2023-03-26,15429.802
Sweden,SWE,2023-04-02,15400.702
Sweden,SWE,2023-04-09,15354.002
Sweden,SWE,2023-04-16,15405.302
Sweden,SWE,2023-04-23,15474.401
Sweden,SWE,2023-04-30,15573.302
Sweden,SWE,2023-05-07,15632.202
Sweden,SWE,2023-05-14,15629.103
Sweden,SWE,2023-05-21,15746.202
Sweden,SWE,2023-05-28,15770.902
Sweden,SWE,2023-06-04,15828.202
Sweden,SWE,2023-06-11,15949.103
Sweden,SWE,2023-06-18,16042.003
Sweden,SWE,2023-06-25,16134.503
Sweden,SWE,2023-07-02,16128.303
Sweden,SWE,2023-07-09,16128.503
Sweden,SWE,2023-07-16,16097.503
Sweden,SWE,2023-07-23,16064.503
Sweden,SWE,2023-07-30,16113.503
Sweden,SWE,2023-08-06,16081.603
Sweden,SWE,2023-08-13,16133.202
Sweden,SWE,2023-08-20,16199.802
Sweden,SWE,2023-08-27,16261.202
Sweden,SWE,2023-09-03,16206.902
Sweden,SWE,2023-09-10,16383.002
Sweden,SWE,2023-09-17,16428.303
Sweden,SWE,2023-09-24,16525.402
Sweden,SWE,2023-10-01,16550.203
Sweden,SWE,2023-10-08,16581.604
Sweden,SWE,2023-10-15,16789.404
Sweden,SWE,2023-10-22,16971.805
Sweden,SWE,2023-10-29,17171.004
Sweden,SWE,2023-11-05,17476.004
Sweden,SWE,2023-11-12,17732.404
Sweden,SWE,2023-11-19,18047.004
Sweden,SWE,2023-11-26,18476.203
Sweden,SWE,2023-12-03,18818.803
Sweden,SWE,2023-12-10,19076.604
Sweden,SWE,2023-12-17,19507.803
Sweden,SWE,2023-12-24,19949.002
Sweden,SWE,2023-12-31,20273.002
Switzerland,CHE,2020-01-05,-168.2
Switzerland,CHE,2020-01-12,-295.5
Switzerland,CHE,2020-01-19,-380
Switzerland,CHE,2020-01-26,-435.1
Switzerland,CHE,2020-02-02,-488.6
Switzerland,CHE,2020-02-09,-609.1
Switzerland,CHE,2020-02-16,-745.39996
Switzerland,CHE,2020-02-23,-899.1
Switzerland,CHE,2020-03-01,-1083
Switzerland,CHE,2020-03-08,-1188.1
Switzerland,CHE,2020-03-15,-1195
Switzerland,CHE,2020-03-22,-1017.5
Switzerland,CHE,2020-03-29,-682.4
Switzerland,CHE,2020-04-05,-116.900024
Switzerland,CHE,2020-04-12,280.99997
Switzerland,CHE,2020-04-19,616.89996
Switzerland,CHE,2020-04-26,783.7999
Switzerland,CHE,2020-05-03,791.2999
Switzerland,CHE,2020-05-10,765.5999
Switzerland,CHE,2020-05-17,730.8999
Switzerland,CHE,2020-05-24,699.5999
Switzerland,CHE,2020-05-31,634.2999
Switzerland,CHE,2020-06-07,628.99994
Switzerland,CHE,2020-06-14,628.69995
Switzerland,CHE,2020-06-21,590.7999
Switzerland,CHE,2020-06-28,565.0999
Switzerland,CHE,2020-07-05,539.3999
Switzerland,CHE,2020-07-12,518.6999
Switzerland,CHE,2020-07-19,397.7999
Switzerland,CHE,2020-07-26,348.09988
Switzerland,CHE,2020-08-02,443.99988
Switzerland,CHE,2020-08-09,439.09988
Switzerland,CHE,2020-08-16,493.1999
Switzerland,CHE,2020-08-23,520.8999
Switzerland,CHE,2020-08-30,514.9999
Switzerland,CHE,2020-09-06,502.89987
Switzerland,CHE,2020-09-13,556.1999
Switzerland,CHE,2020-09-20,575.8999
Switzerland,CHE,2020-09-27,600.7999
Switzerland,CHE,2020-10-04,579.0999
Switzerland,CHE,2020-10-11,657.7999
Switzerland,CHE,2020-10-18,692.2999
Switzerland,CHE,2020-10-25,932.7999
Switzerland,CHE,2020-11-01,1374.0999
Switzerland,CHE,2020-11-08,2176.4
Switzerland,CHE,2020-11-15,3032.2998
Switzerland,CHE,2020-11-22,3907.9998
Switzerland,CHE,2020-11-29,4687.0996
Switzerland,CHE,2020-12-06,5547.8
Switzerland,CHE,2020-12-13,6440.9
Switzerland,CHE,2020-12-20,7262.4
Switzerland,CHE,2020-12-27,8011.1
Switzerland,CHE,2021-01-03,8615.8
Switzerland,CHE,2021-01-10,9034.8
Switzerland,CHE,2021-01-17,9328.6
Switzerland,CHE,2021-01-24,9582.199
Switzerland,CHE,2021-01-31,9717.199
Switzerland,CHE,2021-02-07,9672.799
Switzerland,CHE,2021-02-14,9561.398
Switzerland,CHE,2021-02-21,9336.198
Switzerland,CHE,2021-02-28,9121.599
Switzerland,CHE,2021-03-07,8861.799
Switzerland,CHE,2021-03-14,8682.799
Switzerland,CHE,2021-03-21,8503.999
Switzerland,CHE,2021-03-28,8415.599
Switzerland,CHE,2021-04-04,8357.799
Switzerland,CHE,2021-04-11,8299.398
Switzerland,CHE,2021-04-18,8299.398
Switzerland,CHE,2021-04-25,8304.398
Switzerland,CHE,2021-05-02,8363.398
Switzerland,CHE,2021-05-09,8335.998
Switzerland,CHE,2021-05-16,8381.398
Switzerland,CHE,2021-05-23,8379.799
Switzerland,CHE,2021-05-30,8361.599
Switzerland,CHE,2021-06-06,8406.398
Switzerland,CHE,2021-06-13,8338.198
Switzerland,CHE,2021-06-20,8382.998
Switzerland,CHE,2021-06-27,8384.198
Switzerland,CHE,2021-07-04,8365.599
Switzerland,CHE,2021-07-11,8326.999
Switzerland,CHE,2021-07-18,8310.399
Switzerland,CHE,2021-07-25,8292.6
Switzerland,CHE,2021-08-01,8248
Switzerland,CHE,2021-08-08,8227
Switzerland,CHE,2021-08-15,8361.2
Switzerland,CHE,2021-08-22,8432.4
Switzerland,CHE,2021-08-29,8479.2
Switzerland,CHE,2021-09-05,8637.4
Switzerland,CHE,2021-09-12,8792.4
Switzerland,CHE,2021-09-19,8933.801
Switzerland,CHE,2021-09-26,9016.601
Switzerland,CHE,2021-10-03,9098.601
Switzerland,CHE,2021-10-10,9083.001
Switzerland,CHE,2021-10-17,9137.801
Switzerland,CHE,2021-10-24,9220.4
Switzerland,CHE,2021-10-31,9345
Switzerland,CHE,2021-11-07,9398.4
Switzerland,CHE,2021-11-14,9554.801
Switzerland,CHE,2021-11-21,9778.801
Switzerland,CHE,2021-11-28,10086.601
Switzerland,CHE,2021-12-05,10460.801
Switzerland,CHE,2021-12-12,10927.601
Switzerland,CHE,2021-12-19,11311.801
Switzerland,CHE,2021-12-26,11534.4
Switzerland,CHE,2022-01-02,11782.2
Switzerland,CHE,2022-01-09,11838.3
Switzerland,CHE,2022-01-16,11856.3
Switzerland,CHE,2022-01-23,11837.1
Switzerland,CHE,2022-01-30,11835.3
Switzerland,CHE,2022-02-06,11823.1
Switzerland,CHE,2022-02-13,11768.899
Switzerland,CHE,2022-02-20,11817.899
Switzerland,CHE,2022-02-27,11733.499
Switzerland,CHE,2022-03-06,11665.899
Switzerland,CHE,2022-03-13,11687.1
Switzerland,CHE,2022-03-20,11830.5
Switzerland,CHE,2022-03-27,12032.3
Switzerland,CHE,2022-04-03,12281.7
Switzerland,CHE,2022-04-10,12427.5
Switzerland,CHE,2022-04-17,12516.7
Switzerland,CHE,2022-04-24,12641.9
Switzerland,CHE,2022-05-01,12715.101
Switzerland,CHE,2022-05-08,12731.9
Switzerland,CHE,2022-05-15,12752.5
Switzerland,CHE,2022-05-22,12845.1
Switzerland,CHE,2022-05-29,12827.1
Switzerland,CHE,2022-06-05,12854.1
Switzerland,CHE,2022-06-12,12884.1
Switzerland,CHE,2022-06-19,13080.1
Switzerland,CHE,2022-06-26,13268.5
Switzerland,CHE,2022-07-03,13404.1
Switzerland,CHE,2022-07-10,13533.699
Switzerland,CHE,2022-07-17,13690.299
Switzerland,CHE,2022-07-24,13934.699
Switzerland,CHE,2022-07-31,14225.299
Switzerland,CHE,2022-08-07,14397.499
Switzerland,CHE,2022-08-14,14551.899
Switzerland,CHE,2022-08-21,14686.3
Switzerland,CHE,2022-08-28,14818.3
Switzerland,CHE,2022-09-04,14862.7
Switzerland,CHE,2022-09-11,14938.9
Switzerland,CHE,2022-09-18,15028.5
Switzerland,CHE,2022-09-25,15021.5
Switzerland,CHE,2022-10-02,15254.7
Switzerland,CHE,2022-10-09,15402.3
Switzerland,CHE,2022-10-16,15591.3
Switzerland,CHE,2022-10-23,15693.1
Switzerland,CHE,2022-10-30,15876.899
Switzerland,CHE,2022-11-06,16002.499
Switzerland,CHE,2022-11-13,16127.099
Switzerland,CHE,2022-11-20,16260.299
Switzerland,CHE,2022-11-27,16453.299
Switzerland,CHE,2022-12-04,16661.7
Switzerland,CHE,2022-12-11,16951.7
Switzerland,CHE,2022-12-18,17295.1
Switzerland,CHE,2022-12-25,17690.9
Switzerland,CHE,2023-01-01,17967.9
Switzerland,CHE,2023-01-08,18144.201
Switzerland,CHE,2023-01-15,18176.3
Switzerland,CHE,2023-01-22,18178.201
Switzerland,CHE,2023-01-29,18153.502
Switzerland,CHE,2023-02-05,18030.402
Switzerland,CHE,2023-02-12,17891.303
Switzerland,CHE,2023-02-19,17782.402
Switzerland,CHE,2023-02-26,17625.102
Switzerland,CHE,2023-03-05,17503.602
Switzerland,CHE,2023-03-12,17502.902
Switzerland,CHE,2023-03-19,17532.402
Switzerland,CHE,2023-03-26,17584.303
Switzerland,CHE,2023-04-02,17609.803
Switzerland,CHE,2023-04-09,17611.703
Switzerland,CHE,2023-04-16,17679.004
Switzerland,CHE,2023-04-23,17738.305
Switzerland,CHE,2023-04-30,17891.605
Switzerland,CHE,2023-05-07,17967.506
Switzerland,CHE,2023-05-14,17993.205
Switzerland,CHE,2023-05-21,18007.904
Switzerland,CHE,2023-05-28,18015.004
Switzerland,CHE,2023-06-04,18044.104
Switzerland,CHE,2023-06-11,18087.203
Switzerland,CHE,2023-06-18,18114.303
Switzerland,CHE,2023-06-25,18114.803
Switzerland,CHE,2023-07-02,18114.502
Switzerland,CHE,2023-07-09,18074.201
Switzerland,CHE,2023-07-16,18116.9
Switzerland,CHE,2023-07-23,18131.4
Switzerland,CHE,2023-07-30,18130.1
Switzerland,CHE,2023-08-06,18168.4
Switzerland,CHE,2023-08-13,18226.9
Switzerland,CHE,2023-08-20,18409.4
Switzerland,CHE,2023-08-27,18602.5
Switzerland,CHE,2023-09-03,18662
Switzerland,CHE,2023-09-10,18822.3
Switzerland,CHE,2023-09-17,18876
Switzerland,CHE,2023-09-24,18856.1
Switzerland,CHE,2023-10-01,18856.4
Switzerland,CHE,2023-10-08,18881.1
Switzerland,CHE,2023-10-15,18925.2
Switzerland,CHE,2023-10-22,19074.1
Switzerland,CHE,2023-10-29,19267
Switzerland,CHE,2023-11-05,19419.7
Switzerland,CHE,2023-11-12,19633.398
Switzerland,CHE,2023-11-19,19893.7
Switzerland,CHE,2023-11-26,20117.799
Switzerland,CHE,2023-12-03,20377.299
Switzerland,CHE,2023-12-10,20642.398
Switzerland,CHE,2023-12-17,20854.898
Switzerland,CHE,2023-12-24,21019.799
Switzerland,CHE,2023-12-31,21115.898
Taiwan,TWN,2020-01-31,-922.4
Taiwan,TWN,2020-02-29,602.6
Taiwan,TWN,2020-03-31,-900.2001
Taiwan,TWN,2020-04-30,-1231.8
Taiwan,TWN,2020-05-31,-2578.6
Taiwan,TWN,2020-06-30,-2908
Taiwan,TWN,2020-07-31,-3446.6
Taiwan,TWN,2020-08-31,-4878.2
Taiwan,TWN,2020-09-30,-4742.4004
Taiwan,TWN,2020-10-31,-6122.2
Taiwan,TWN,2020-11-30,-6157.4004
Taiwan,TWN,2020-12-31,-5737.8003
Taiwan,TWN,2021-01-31,-5211.6
Taiwan,TWN,2021-02-28,-5252
Taiwan,TWN,2021-03-31,-6610.2
Taiwan,TWN,2021-04-30,-7299.2
Taiwan,TWN,2021-05-31,-7020.4004
Taiwan,TWN,2021-06-30,-4814.2
Taiwan,TWN,2021-07-31,-4573.2
Taiwan,TWN,2021-08-31,-4564.2
Taiwan,TWN,2021-09-30,-4620.8003
Taiwan,TWN,2021-10-31,-5338.0005
Taiwan,TWN,2021-11-30,-4164.6006
Taiwan,TWN,2021-12-31,-3424.4006
Taiwan,TWN,2022-01-31,-3486.7007
Taiwan,TWN,2022-02-28,-3706.6006
Taiwan,TWN,2022-03-31,-3474.3005
